model_rank,model_id,model_status,exclusion_reason,variable_1,test_type_1,test_statistic_1,p_value_1,variable_2,test_type_2,test_statistic_2,p_value_2,variable_3,test_type_3,test_statistic_3,p_value_3,variable_4,test_type_4,test_statistic_4,p_value_4,r_squared,adjusted_r_squared,RMSE,MAE,spearman,f_statistics,f_p_value,aic,aicc,bic,vif,max_vif,mean_vif,condition_number,max_cooks_distance,sign_check,sign_failures,n_observations,n_original_variables,n_parameters,price_included,demand_supply_included,market_speed_included,family_coverage,families_included,sign_rank,vif_rank
2621,6868,VALID,,INVENTORY_YOY,t,0.4087165539463238,0.683853522161215,AVG_SALE_TO_LIST,t,1.6634432803177561,0.10018612204969002,SOLD_ABOVE_LIST,t,2.639525960120131,0.009999422681579082,,,,,0.27664526694632197,0.24917609986833422,13.99486317655873,10.949311928294074,0.5269890013083409,10.071119599691455,1.0804024730476925e-05,681.5663940019318,682.0792145147524,691.2417564331182,1.937077225662994,1.937077225662994,1.6251827471335805,115.91993342357493,0.48693060427579904,FAIL,INVENTORY_YOY,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
2622,3806,VALID,,MEDIAN_PPSF_MOM,t,-1.3157038598666522,0.19207893532561837,AVG_SALE_TO_LIST_YOY,t,-0.3985730206870872,0.691283078592287,SOLD_ABOVE_LIST,t,5.4921976219910835,4.6780332351621886e-07,,,,,0.2763734627413592,0.24889397398470203,13.997492249973488,10.65218059318853,0.4992991613806685,10.057445580184032,1.0960599216065303e-05,681.5975758143576,682.1103963271781,691.272938245544,1.293167682062488,1.293167682062488,1.2046709873578116,52.85864201134588,0.25153086706983674,FAIL,"MEDIAN_PPSF_MOM, AVG_SALE_TO_LIST_YOY",83,3,4,1,0,1,2,"price, market_speed",2,0
2623,6274,VALID,,PENDING_SALES_YOY,t,0.3516081100663978,0.7260682779076325,AVG_SALE_TO_LIST,t,1.6531056125412282,0.10227826613304711,SOLD_ABOVE_LIST,t,2.69774981493776,0.008531881164466092,,,,,0.27624830896467134,0.24876406753295,13.998702655610169,10.9550134785187,0.5354104088252136,10.051152754241025,1.1033433609276202e-05,681.6119297175571,682.1247502303777,691.2872921487435,1.9330469804730446,1.9330469804730446,1.6199915787052166,113.24322711615231,0.500322805765827,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
2624,3816,VALID,,MEDIAN_PPSF_MOM,t,-1.6374039516189074,0.10552361177337621,SOLD_ABOVE_LIST,t,5.4895537508635615,4.72896483509191e-07,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.37036817926380006,0.7120993509476369,,,,,0.2761751499402587,0.24868813031773696,13.999410153473551,10.686568446600011,0.4913712777457073,10.047475271344851,1.1076226617643305e-05,681.6203191862436,682.1331396990641,691.29568161743,1.0929619440884404,1.0929619440884404,1.0641671967503532,13.701390262356599,0.10981452433139571,FAIL,MEDIAN_PPSF_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
2625,901,VALID,,MEDIAN_SALE_PRICE_MOM,t,1.0724419723336065,0.2867867428391848,PENDING_SALES,t,2.639318937320808,0.010005026544270117,AVG_SALE_TO_LIST,t,4.279290287995326,5.2168083122837416e-05,,,,,0.27604991239168175,0.24855813691288486,14.000621203341362,11.234542782953788,0.4791591867954293,10.041181683757967,1.1149856377948069e-05,681.6346787614611,682.1474992742817,691.3100411926475,1.1010111846785269,1.1010111846785269,1.0899640417086596,4492.602109300141,5.854788205683488,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
2626,2104,VALID,,MEDIAN_LIST_PRICE,t,-0.2919630383165037,0.7710802223011542,AVG_SALE_TO_LIST,t,1.6422885213292053,0.10450522465417174,SOLD_ABOVE_LIST,t,2.4662483462264726,0.01581921263054059,,,,,0.2758970193806397,0.24839943783813234,14.002099540150185,10.904246646169463,0.5282700632996855,10.033501271889751,1.124038986362785e-05,681.652205909108,682.1650264219286,691.3275683402944,2.102754994543686,2.102754994543686,1.7187415801977426,98114896.3288997,0.582212663398811,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
2627,6576,VALID,,NEW_LISTINGS_YOY,t,-1.5348875069349517,0.12880689337935544,INVENTORY_MOM,t,2.2972806005431594,0.02425031140956103,AVG_SALE_TO_LIST,t,4.236806285827915,6.0876708677855465e-05,,,,,0.2758841365309601,0.24838606576631306,14.002224098497594,10.966544316364022,0.5736427589111656,10.03285426429445,1.1248050790379607e-05,681.6536825872051,682.1665031000257,691.3290450183915,1.0915528503043765,1.0915528503043765,1.0622369543295742,84.5688436133027,0.5989314910893367,FAIL,INVENTORY_MOM,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
2628,517,VALID,,MEDIAN_SALE_PRICE,t,-0.21163647493816018,0.8329356874535878,AVG_SALE_TO_LIST,t,1.6257485623904548,0.10798608199179723,SOLD_ABOVE_LIST,t,2.4182010712461417,0.01789897078046784,,,,,0.2755264482575318,0.24801479439389384,14.005681979528239,10.914117984724573,0.5275245272227554,10.014899490346282,1.1462790302762477e-05,681.6946716031212,682.2074921159417,691.3700340343075,2.2059676319415766,2.2059676319415766,1.7853458157341118,97029745.62064329,0.5149000020050845,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
2629,147,VALID,,MEDIAN_SALE_PRICE,t,0.250100513277725,0.8031588565867379,MEDIAN_PPSF_MOM,t,-1.6245534060104245,0.10824118579136664,SOLD_ABOVE_LIST,t,5.2279189148788765,1.3664625693961438e-06,,,,,0.27549197578933293,0.2479790128446241,14.006015190231551,10.65480812668095,0.48636253536971197,10.013170022544367,1.148369506292973e-05,681.6986208801976,682.2114413930182,691.373983311384,1.2293518371931724,1.2293518371931724,1.1514143324703017,16034403.732945884,0.19168441994315477,FAIL,MEDIAN_PPSF_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
2630,5068,VALID,,MEDIAN_LIST_PPSF_YOY,t,0.17668456251997533,0.8602083453493952,AVG_SALE_TO_LIST,t,1.53692511983118,0.1283073820381542,SOLD_ABOVE_LIST,t,2.705150436600613,0.008360119008579038,,,,,0.27540202953840975,0.24788565091328607,14.006884572913997,10.938018874838026,0.5215182365748114,10.00865823553378,1.153841464984779e-05,681.7089245279136,682.2217450407342,691.3842869591,1.983877345314636,1.983877345314636,1.6500200841662078,114.72294260416695,0.8293775802633232,PASS,,83,3,4,1,0,1,2,"price, market_speed",0,0
2631,3749,VALID,,MEDIAN_PPSF_MOM,t,-1.619740248354489,0.10927346887808179,INVENTORY_YOY,t,-0.22281017399227643,0.8242583270081458,SOLD_ABOVE_LIST,t,5.476597321045261,4.986541980667787e-07,,,,,0.275373690334792,0.247856235537379,14.007158476574428,10.651100385563861,0.48847313750299304,10.007236946953432,1.1555707444567647e-05,681.7121706147103,682.2249911275309,691.3875330458967,1.1402680882780192,1.1402680882780192,1.0937181335897745,14.517840075541535,0.15665544967208161,FAIL,MEDIAN_PPSF_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
2632,7050,VALID,,AVG_SALE_TO_LIST,t,1.6094659351539693,0.11150355083520525,SOLD_ABOVE_LIST,t,2.7079134645218232,0.008296803729412543,OFF_MARKET_IN_TWO_WEEKS_YOY,t,0.16664029373641587,0.8680788684861133,,,,,0.2753704110601428,0.24785283173331285,14.007190171026531,10.933942519099503,0.5164989936906903,10.007072489535913,1.1557710106421647e-05,681.7125462278732,682.2253667406937,691.3879086590596,1.8919502314482963,1.8919502314482963,1.5945043086872392,112.02983030022914,0.4730920908195304,PASS,,83,3,4,0,0,1,1,market_speed,0,0
2633,3690,VALID,,MEDIAN_PPSF_MOM,t,-1.3399540931730562,0.184101780482722,NEW_LISTINGS_MOM,t,0.19804598255149544,0.8435178233893694,SOLD_ABOVE_LIST,t,5.46641726399388,5.198549031252424e-07,,,,,0.2752781406458037,0.24775705737918863,14.008081942574215,10.655045584104542,0.48786410803169794,10.002445687875044,1.1614198257416902e-05,681.7231143263278,682.2359348391484,691.3984767575142,1.3736492513094556,1.3736492513094556,1.2468304469736256,15.523655186533327,0.1556506191390547,FAIL,MEDIAN_PPSF_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
2634,3656,VALID,,MEDIAN_PPSF_MOM,t,-1.6177441549852525,0.10970389368970532,PENDING_SALES_YOY,t,-0.18213114907464928,0.8559463473207406,SOLD_ABOVE_LIST,t,5.445852658682437,5.654186842334139e-07,,,,,0.27522265891025466,0.24769946874228965,14.008618132985577,10.637022838253367,0.49466843729720106,9.999664182482515,1.1648293269354992e-05,681.7294682229722,682.2422887357927,691.4048306541586,1.1165580230532568,1.1165580230532568,1.0840425463443142,13.744383098477295,0.09482627805544006,FAIL,"MEDIAN_PPSF_MOM, PENDING_SALES_YOY",83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
2635,5584,VALID,,HOMES_SOLD_YOY,t,1.0207910959168847,0.310469301666006,PENDING_SALES,t,2.469137409318067,0.015701352589267997,AVG_SALE_TO_LIST,t,4.249716579015529,5.8091817971794075e-05,,,,,0.27507203164197036,0.2475431214511591,14.010073731927102,11.29745532247303,0.46871118121028177,9.992114825300469,1.1741348619717902e-05,681.7467159535711,682.2595364663916,691.4220783847575,1.0706782560694819,1.0706782560694819,1.047067797019108,4425.027476206644,0.5121694903827498,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
2636,708,VALID,,MEDIAN_SALE_PRICE_MOM,t,-0.06767711875016381,0.9462136594508055,MEDIAN_PPSF_MOM,t,-1.491756990505665,0.13974549209461698,SOLD_ABOVE_LIST,t,5.428295642896972,6.074052444327606e-07,,,,,0.27496036377492905,0.24742721303220483,14.01115274589521,10.639299132953727,0.4959074972560427,9.98652011693899,1.1810800963628619e-05,681.7595002846878,682.2723207975083,691.4348627158741,1.3122502266236484,1.3122502266236484,1.228596242078278,15.04231164521245,0.08498582763799062,FAIL,"MEDIAN_SALE_PRICE_MOM, MEDIAN_PPSF_MOM",83,3,4,1,0,1,2,"price, market_speed",2,0
2637,1734,VALID,,MEDIAN_LIST_PRICE,t,0.06158565098202573,0.9510483479060092,MEDIAN_PPSF_MOM,t,-1.609582712540683,0.11147799972500237,SOLD_ABOVE_LIST,t,5.195512067500079,1.556051136723743e-06,,,,,0.27495313758760287,0.24741971243270178,14.011222567569133,10.64441778889182,0.4919068036601219,9.986158134730255,1.1815309040979666e-05,681.7603275091998,682.2731480220203,691.4356899403862,1.2126343167851694,1.2126343167851694,1.1408613182109832,16390305.454103434,0.4190733252615832,FAIL,MEDIAN_PPSF_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
2638,5644,VALID,,HOMES_SOLD_YOY,t,1.0939837737057976,0.2772865627848768,NEW_LISTINGS,t,1.2756954304047026,0.20580151934274782,SOLD_ABOVE_LIST,t,5.292366009327581,1.0542505600978893e-06,,,,,0.27488228485376687,0.2473461690887201,14.011907150334105,10.87003179499372,0.499414666970052,9.982609282994472,1.1859599320596034e-05,681.768438005076,682.2812585178965,691.4438004362623,1.022934907108424,1.022934907108424,1.0155082789280268,714.8482052432934,0.23817390372303449,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
2639,4746,VALID,,MEDIAN_LIST_PPSF_MOM,t,1.2611477025697857,0.21096721300145407,MEDIAN_DOM_MOM,t,2.255400657790088,0.02687491890863151,AVG_SALE_TO_LIST,t,5.118245568087747,2.118103612964067e-06,,,,,0.2746647555244752,0.24712037915198692,14.014008720976609,10.900203358331344,0.4898067020349666,9.971718067242733,1.1996587269501124e-05,681.7933335859312,682.3061540987518,691.4686960171176,1.0386343582652595,1.0386343582652595,1.0261257628117797,987.9508915565583,1.0582309431216979,FAIL,MEDIAN_DOM_MOM,83,3,4,1,0,1,2,"price, market_speed",2,0
2640,2840,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.254957561315196,0.21319399940437483,HOMES_SOLD_YOY,t,0.8365896182253033,0.40534676889184773,SOLD_ABOVE_LIST,t,5.2696258689644475,1.1554733060323835e-06,,,,,0.2744099985328001,0.2468559478441723,14.016469550848706,10.876761811889445,0.5168350099507151,9.958971246505516,1.2158973139653698e-05,681.8224802708972,682.3353007837178,691.4978427020836,1.0263580082796815,1.0263580082796815,1.0178827442046539,7.740011537434381,0.5317921956902463,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
2641,4574,VALID,,MEDIAN_LIST_PPSF_MOM,t,1.2490276223425065,0.215343351808973,HOMES_SOLD_YOY,t,1.221504800575522,0.22552762763630596,SOLD_ABOVE_LIST,t,5.263002783066078,1.1867052928741782e-06,,,,,0.2742762609611107,0.24671713163052,14.017761218477348,10.660752503036974,0.49938316544567474,9.952283240554445,1.224507173659437e-05,681.8377770577627,682.3505975705832,691.513139488949,1.0616556570102138,1.0616556570102138,1.0424313298683177,24.0290294137337,0.26749018023748283,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
2642,4651,VALID,,MEDIAN_LIST_PPSF_MOM,t,1.0201151787929383,0.31078770100906994,NEW_LISTINGS,t,1.1842611549343747,0.23986055745642637,SOLD_ABOVE_LIST,t,5.127477779413727,2.0416968706856793e-06,,,,,0.2734675236584606,0.24587768278473132,14.025569651067588,10.780221346949574,0.4921903173795178,9.91189202250356,1.277848108652233e-05,681.9302197030039,682.4430402158245,691.6055821341903,1.003970286021096,1.003970286021096,1.0026657221398791,2175.7802960208264,0.15340077446724137,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
2643,4251,VALID,,MEDIAN_LIST_PPSF,t,1.5482468361220276,0.12555981116136009,HOMES_SOLD_MOM,t,0.37620409848565745,0.707773608888769,SOLD_ABOVE_LIST,t,5.33779154614157,8.77394116177092e-07,,,,,0.2732725216168882,0.2456752756023397,14.027451763230278,11.003771846775887,0.5197856527340583,9.902166378225788,1.2910433732135225e-05,681.9524939967323,682.4653145095529,691.6278564279187,1.2559762898511664,1.2559762898511664,1.1841531286868774,6189.212221831735,0.2850843843618993,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
2644,3853,VALID,,MEDIAN_PPSF_YOY,t,-0.3716771869063771,0.7111282511846126,MEDIAN_LIST_PPSF,t,1.5449574003158897,0.12635323810995025,SOLD_ABOVE_LIST,t,5.390991871944676,7.070360675793968e-07,,,,,0.27324143164001546,0.24564300499343383,14.027751812767184,10.96032208244198,0.5196491461284232,9.900616261175847,1.2931593402768848e-05,681.9560447264921,682.4688652393127,691.6314071576785,1.2256098651303549,1.2256098651303549,1.1570022740440697,7179.64212921444,0.31591778035123125,FAIL,MEDIAN_PPSF_YOY,83,3,4,1,0,1,2,"price, market_speed",2,0
2645,2848,VALID,,MEDIAN_LIST_PRICE_YOY,t,1.10368677983089,0.2730795859089215,PENDING_SALES,t,5.1297590834525675,2.023236125202157e-06,NEW_LISTINGS,t,-4.106893408741313,9.709523883803274e-05,,,,,0.2732233544303825,0.2456242413074856,14.027926273065534,11.183449279624975,0.5052949515204868,9.899715009454777,1.294391213239538e-05,681.9581092219171,682.4709297347376,691.6334716531035,5.2790145077006985,5.2790145077006985,3.8554424388409125,845.950417815955,0.18637273028647672,PASS,,83,3,4,1,1,0,2,"price, demand_supply",0,1
2646,4314,VALID,,MEDIAN_LIST_PPSF,t,1.5424449115236796,0.12696193776639764,PENDING_SALES_MOM,t,0.3403586331656362,0.7344898552002068,SOLD_ABOVE_LIST,t,5.1792577632571435,1.6606148273490285e-06,,,,,0.2730365843438788,0.24543037868605144,14.029728634710375,10.966757094872596,0.5225577868792632,9.890406082172426,1.3071855641292237e-05,681.9794361670547,682.4922566798753,691.6547985982411,1.3524214861645592,1.3524214861645592,1.24414874057188,6548.086929582285,0.5017203326251525,PASS,,83,3,4,1,1,1,3,"price, demand_supply, market_speed",0,0
2647,6539,VALID,,NEW_LISTINGS_MOM,t,1.2178855211614366,0.2268925262067384,SOLD_ABOVE_LIST,t,5.416103940665841,6.383469651827695e-07,OFF_MARKET_IN_TWO_WEEKS_MOM,t,-1.2366873365450048,0.21986710179580346,,,,,0.27288354910466617,0.24527153198205853,14.031205277033946,10.809238245666897,0.4857745069146685,9.882782119573585,1.3177604231377742e-05,681.9969069060337,682.5097274188543,691.6722693372201,1.0958753676139559,1.0958753676139559,1.0749019141668776,16.009247929096425,0.3816032598456624,FAIL,OFF_MARKET_IN_TWO_WEEKS_MOM,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
2648,6492,VALID,,NEW_LISTINGS_MOM,t,1.1740584389972495,0.24389881993178264,MEDIAN_DOM_MOM,t,1.8961601726315254,0.061595042715063594,AVG_SALE_TO_LIST,t,5.221332282735307,1.4030668026150647e-06,,,,,0.2727509416409648,0.24513388879188758,14.032484685384897,11.182015121146302,0.44767866343435164,9.876178429737031,1.3269908428628956e-05,682.012042605344,682.5248631181646,691.6874050365304,1.2145025700237198,1.2145025700237198,1.1528390615839845,1023.1054581428303,0.5518995897444228,FAIL,MEDIAN_DOM_MOM,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
2649,6410,VALID,,NEW_LISTINGS,t,1.1504911373742068,0.25341224645811333,AVG_SALE_TO_LIST_YOY,t,-0.9779967958304119,0.33106136013101894,SOLD_ABOVE_LIST,t,5.283838554749938,1.091146564216162e-06,,,,,0.27270282048994354,0.2450839402553845,14.032948933593332,10.85616035416741,0.5173390343407523,9.873782650634563,1.3303559159127401e-05,682.0175344287488,682.5303549415694,691.6928968599352,1.033602850867964,1.033602850867964,1.0228135507002538,4470.449948427233,0.26095428239729296,FAIL,AVG_SALE_TO_LIST_YOY,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
2650,4710,VALID,,MEDIAN_LIST_PPSF_MOM,t,1.4089901060019814,0.16276213527618394,INVENTORY_MOM,t,2.2010720256401637,0.03065007226769434,AVG_SALE_TO_LIST,t,4.907263167214031,4.86471757978518e-06,,,,,0.27257024237371597,0.24494632752714818,14.034227899887671,10.757454952881139,0.5495440927625086,9.86718370251502,1.3396699137664396e-05,682.0326630187219,682.5454835315425,691.7080254499083,1.00377339433762,1.00377339433762,1.0030215026036895,80.64737132787072,1.1238390495625277,FAIL,INVENTORY_MOM,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
2651,6728,VALID,,INVENTORY,t,-1.1405418345806808,0.2575065497480785,AVG_SALE_TO_LIST_YOY,t,-1.0604095209175375,0.292189600620534,SOLD_ABOVE_LIST,t,5.188584188991664,1.5998050507862522e-06,,,,,0.27249637004357175,0.24486964991864413,14.034940487451134,10.6999073599269,0.5341293468338689,9.86350782182419,1.3448870963077695e-05,682.0410914505107,682.5539119633313,691.7164538816971,1.0418419953113773,1.0418419953113773,1.0298544532502552,4408.971063576084,0.20720809060068154,FAIL,AVG_SALE_TO_LIST_YOY,83,3,4,0,1,1,2,"demand_supply, market_speed",2,0
2652,5183,VALID,,HOMES_SOLD,t,5.231870162063818,1.3449548387404691e-06,NEW_LISTINGS,t,-3.9239577413024676,0.00018478560261448904,SOLD_ABOVE_LIST_MOM,t,0.9004097373930048,0.37063890249426235,,,,,0.27239459637484753,0.24476401142705695,14.035922157763537,11.098364928411703,0.49744057144240605,9.858444795488442,1.352107115195339e-05,682.0527018718922,682.5655223847127,691.7280643030786,4.260101105441002,4.260101105441002,3.1729037239548923,1854.508099379324,0.13406857347780377,PASS,,83,3,4,0,1,1,2,"demand_supply, market_speed",0,0
2653,1522,VALID,,MEDIAN_SALE_PRICE_YOY,t,-0.9600246896540009,0.3399718927825869,NEW_LISTINGS,t,1.1316015612484458,0.26122532367362067,SOLD_ABOVE_LIST,t,4.87811068306401,5.4501096450024495e-06,,,,,0.2723858600659229,0.2447549433595656,14.036006421695143,10.814433669349496,0.4898802055918471,9.858010248471128,1.3527286367127947e-05,682.0536984413018,682.5665189541223,691.7290608724882,1.0479071524498824,1.0479071524498824,1.0321738547622707,821.6505313808796,0.17770396971361954,FAIL,MEDIAN_SALE_PRICE_YOY,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
2654,1570,VALID,,MEDIAN_SALE_PRICE_YOY,t,-1.0511282152784742,0.2964044451559237,INVENTORY,t,-1.1283075668779536,0.2626049796346615,SOLD_ABOVE_LIST,t,4.744300186637827,9.14368340753509e-06,,,,,0.27231838473182135,0.24468490567100443,14.036657221490543,10.784897008359653,0.4968525429873625,9.854654353600994,1.357538344553887e-05,682.0613950936344,682.5742156064549,691.7367575248207,1.0579604073457958,1.0579604073457958,1.0389100575757866,814.2078762624191,0.17831855293333274,FAIL,MEDIAN_SALE_PRICE_YOY,83,3,4,1,1,1,3,"price, demand_supply, market_speed",2,0
